"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2015","2015",6.9643015704,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2015","2015",-1.237602524,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2015","2015",0.7623567304,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2015","2015",0.8373946858,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2015","2015",3.4204515281,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2015","2015",3.1230726775,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2015","2015",1.9014957609,,
"LUX","Luxembourg","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2015","2015",1.4162814664,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2014","2014",1.825820916,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2014","2014",1.2583467694,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2014","2014",1.0563419279,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2014","2014",0.9605251173,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2014","2014",5.0944031304,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2014","2014",17.3809409049,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2014","2014",-15.6180331872,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2014","2014",5.3869732212,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2014","2014",3.4120170506,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2014","2014",2.8177591757,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2014","2014",-0.4602649082,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2014","2014",0.9121582288,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2014","2014",2.2483807357,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2014","2014",3.5874595822,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2014","2014",4.1774556485,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2014","2014",3.3030397245,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2014","2014",2.7598831702,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2014","2014",3.6454491306,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2014","2014",2.5862904188,,
"FRA","France","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2014","2014",2.4194485228,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2015","2015",-0.9436020516,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2015","2015",-1.0981044287,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2015","2015",-0.8029681637,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2015","2015",-0.0503360076,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2015","2015",-1.1470356965,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2015","2015",-0.9308408175,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2015","2015",0.2353463181,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2015","2015",1.1641337261,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2015","2015",0.2116793752,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2015","2015",4.2541099359,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2015","2015",1.6696611951,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2015","2015",3.0198097112,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2015","2015",2.1672571244,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2015","2015",2.6070059596,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2015","2015",2.3190751614,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2015","2015",1.6227441557,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2015","2015",1.0210256913,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2015","2015",1.0213785615,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2015","2015",0.8975822207,,
"CHE","Switzerland","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2015","2015",0.9725165909,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2015","2015",1.708699613,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2015","2015",0.1404969873,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2015","2015",1.4354796229,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2015","2015",0.4911562137,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2015","2015",1.657152786,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2015","2015",2.0189659747,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2015","2015",-1.8546014821,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2015","2015",1.0989218228,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2015","2015",7.1690499121,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2015","2015",0.9387671581,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2015","2015",7.4567468835,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2015","2015",0.3382951227,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2015","2015",8.0634595314,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2015","2015",-1.6450339293,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2015","2015",2.0138429559,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2015","2015",2.5025421912,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2015","2015",3.062060836,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2015","2015",2.5120616328,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2015","2015",1.6842045185,,
"ISR","Israel","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2015","2015",1.7493534058,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2010","2010",2.3388005794,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2010","2010",2.8723867849,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2010","2010",3.9769948216,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2010","2010",2.4845421518,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2010","2010",-0.6536224063,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2010","2010",1.3894106915,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2010","2010",-1.3092822667,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2010","2010",2.8536783679,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2010","2010",5.5183735382,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2010","2010",1.610319587,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2010","2010",1.9291579065,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2010","2010",2.7869666222,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2010","2010",3.173450547,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2010","2010",11.8846577696,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2010","2010",10.2529157103,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2010","2010",5.2032608929,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2010","2010",5.3640132677,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2010","2010",4.8414875484,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2010","2010",4.4330634741,,
"SVN","Slovenia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2010","2010",4.0767436989,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2015","2015",0.2648616796,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2015","2015",1.4982558667,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2015","2015",2.901596027,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2015","2015",1.7714927512,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2015","2015",1.2744589013,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2015","2015",-4.1993738113,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2015","2015",5.8141292199,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2015","2015",3.5725375591,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2015","2015",4.7934699361,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2015","2015",3.0553721652,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2015","2015",7.2399852689,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2015","2015",8.577610721,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2015","2015",12.0544598183,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2015","2015",4.9455611716,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2015","2015",3.1701564402,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2015","2015",4.0888663381,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2015","2015",3.419302352,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2015","2015",3.135810914,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2015","2015",2.8398729849,,
"BEL","Belgium","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2015","2015",1.6080800026,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2015","2015",6.1808461619,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2015","2015",3.7372434657,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2015","2015",2.2541592662,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2015","2015",4.7977785688,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2015","2015",12.2457301032,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2015","2015",8.4555758138,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2015","2015",-1.7439016061,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2015","2015",13.2680771304,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2015","2015",5.4248180669,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2015","2015",11.6118865479,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2015","2015",-0.7910406402,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2015","2015",11.6914171754,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2015","2015",8.1298572604,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2015","2015",8.4235471717,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2015","2015",9.3226303596,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2015","2015",5.6744514669,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2015","2015",7.8298040241,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2015","2015",6.4493786503,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2015","2015",5.8085199223,,
"HUN","Hungary","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2015","2015",4.9988352445,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2015","2015",3.06625766,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2015","2015",5.1447731011,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2015","2015",4.1230886154,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2015","2015",7.2715144452,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2015","2015",-0.1440118102,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2015","2015",-11.149633149,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units","2015","2015",6.1809798427,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units","2015","2015",10.6960038711,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units","2015","2015",3.1413929133,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units","2015","2015",8.7246018063,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units","2015","2015",10.0322503013,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units","2015","2015",13.9894346719,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units","2015","2015",18.4846313104,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units","2015","2015",11.4284936429,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units","2015","2015",7.1296646316,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units","2015","2015",6.2718829368,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units","2015","2015",5.5956220245,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units","2015","2015",5.7109854611,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units","2015","2015",5.3449128315,,
"COL","Colombia","PGDP_ANNPCT","Gross domestic product, market prices, deflator, growth","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units","2015","2015",4.5297311391,,
